1547759028 2019-01-17T21:03+00:00 2987 507 398 283 691 1595 1849 2086 1233 462 844 213 735 217 326 256 686 1829     3518.000 527.260 367.583 251.443 640.620 1880.063 767.995 828.365 413.057 148.849 465.749 187.876 716.315 211.609 297.814 243.242 545.647 1279.971 
1547759934 2019-01-17T21:18+00:00 2993 508 398 283 693 1598 1851 2089 1235 463 844 213 735 217 326 256 686 1832     3525.067 528.300 367.583 251.443 642.474 1883.599 768.826 829.556 413.727 149.171 465.749 187.876 716.315 211.609 297.814 243.242 545.647 1282.070 
1547760839 2019-01-17T21:33+00:00 2998 509 398 283 695 1602 1853 2092 1238 463 845 213 736 217 326 256 687 1833     3530.956 529.340 367.583 251.443 644.328 1888.314 769.656 830.748 414.732 149.171 466.301 187.876 717.289 211.609 297.814 243.242 546.443 1282.770 
1547761745 2019-01-17T21:49+00:00 3006 511 398 283 696 1603 1855 2094 1241 464 845 213 736 217 327 257 687 1834     3540.378 531.420 367.583 251.443 645.256 1889.492 770.487 831.542 415.737 149.493 466.301 187.876 717.289 211.609 298.728 244.192 546.443 1283.470 
1547762650 2019-01-17T22:04+00:00 3004 512 398 283 692 1595 1852 2093 1241 465 845 213 737 218 326 257 685 1829     3538.022 532.460 367.583 251.443 641.547 1880.063 769.241 831.145 415.737 149.816 466.301 187.876 718.264 212.584 297.814 244.192 544.852 1279.971 
1547763556 2019-01-17T22:19+00:00 3007 512 398 283 687 1588 1852 2094 1242 465 844 214 738 218 326 257 685 1828     3541.555 532.460 367.583 251.443 636.912 1871.812 769.241 831.542 416.072 149.816 465.749 188.758 719.239 212.584 297.814 244.192 544.852 1279.271 
1547764461 2019-01-17T22:34+00:00 3006 513 398 283 683 1581 1849 2091 1242 466 844 215 740 219 326 257 684 1825     3540.378 533.500 367.583 251.443 633.203 1863.560 767.995 830.350 416.072 150.138 465.749 189.640 721.188 213.560 297.814 244.192 544.056 1277.171 
1547765366 2019-01-17T22:49+00:00 3007 513 398 283 680 1576 1847 2090 1242 466 844 215 741 219 326 257 684 1823     3541.555 533.500 367.583 251.443 630.422 1857.667 767.164 829.953 416.072 150.138 465.749 189.640 722.162 213.560 297.814 244.192 544.056 1275.772 
1547766272 2019-01-17T23:04+00:00 3008 517 397 283 676 1569 1846 2089 1243 466 844 216 745 220 326 258 684 1822     3542.733 537.660 366.660 251.443 626.714 1849.416 766.749 829.556 416.407 150.138 465.749 190.522 726.061 214.535 297.814 245.142 544.056 1275.072 
1547767177 2019-01-17T23:19+00:00 3010 517 397 282 674 1565 1845 2089 1244 467 844 216 747 220 327 258 684 1822     3545.089 537.660 366.660 250.555 624.860 1844.701 766.333 829.556 416.742 150.460 465.749 190.522 728.010 214.535 298.728 245.142 544.056 1275.072 
1547768083 2019-01-17T23:34+00:00 3016 520 397 282 672 1562 1846 2091 1246 468 844 217 748 221 327 258 685 1824     3552.156 540.780 366.660 250.555 623.005 1841.165 766.749 830.350 417.412 150.782 465.749 191.404 728.984 215.510 298.728 245.142 544.852 1276.472 
1547768988 2019-01-17T23:49+00:00 3018 520 397 282 670 1559 1845 2091 1248 468 845 217 749 221 327 258 685 1823     3554.511 540.780 366.660 250.555 621.151 1837.629 766.333 830.350 418.082 150.782 466.301 191.404 729.959 215.510 298.728 245.142 544.852 1275.772 
1547769894 2019-01-18T00:04+00:00 3023 523 397 282 668 1556 1845 2092 1250 469 845 218 751 221 328 259 686 1824     3560.400 543.900 366.660 250.555 619.297 1834.092 766.333 830.748 418.752 151.104 466.301 192.286 731.908 215.510 299.641 246.092 545.647 1276.472 
1547770799 2019-01-18T00:19+00:00 3027 524 397 282 666 1553 1845 2093 1252 470 845 218 753 222 328 259 686 1824     3565.111 544.940 366.660 250.555 617.443 1830.556 766.333 831.145 419.422 151.426 466.301 192.286 733.857 216.485 299.641 246.092 545.647 1276.472 
1547771705 2019-01-18T00:35+00:00 3031 526 397 282 666 1552 1845 2095 1255 471 845 218 754 222 328 259 687 1826     3569.822 547.019 366.660 250.555 617.443 1829.378 766.333 831.939 420.427 151.749 466.301 192.286 734.832 216.485 299.641 246.092 546.443 1277.871 
1547772610 2019-01-18T00:50+00:00 3040 528 397 282 669 1557 1848 2098 1259 472 845 218 755 223 329 259 689 1831     3580.422 549.099 366.660 250.555 620.224 1835.271 767.580 833.130 421.767 152.071 466.301 192.286 735.806 217.460 300.555 246.092 548.033 1281.370 
1547773516 2019-01-18T01:05+00:00 3048 530 398 282 670 1558 1850 2102 1261 473 846 218 756 223 329 260 689 1832     3589.844 551.179 367.583 250.555 621.151 1836.450 768.410 834.719 422.437 152.393 466.853 192.286 736.781 217.460 300.555 247.042 548.033 1282.070 
1547774421 2019-01-18T01:20+00:00 3053 533 398 282 671 1560 1850 2102 1264 473 846 218 757 223 329 260 689 1833     3595.733 554.299 367.583 250.555 622.078 1838.807 768.410 834.719 423.442 152.393 466.853 192.286 737.756 217.460 300.555 247.042 548.033 1282.770 
1547775327 2019-01-18T01:35+00:00 3068 536 399 283 674 1566 1850 2105 1268 474 849 219 763 225 332 261 693 1845     3613.399 557.419 368.507 251.443 624.860 1845.880 768.410 835.910 424.782 152.715 468.509 193.168 743.603 219.411 303.296 247.993 551.215 1291.168 
1547776232 2019-01-18T01:50+00:00 3068 536 398 282 673 1563 1853 2108 1271 475 848 218 760 224 330 261 691 1838     3613.399 557.419 367.583 250.555 623.932 1842.344 769.656 837.101 425.787 153.037 467.957 192.286 740.679 218.435 301.469 247.993 549.624 1286.269 
1547777137 2019-01-18T02:05+00:00 3074 539 398 282 674 1564 1855 2111 1274 476 847 218 760 224 330 261 691 1839     3620.466 560.539 367.583 250.555 624.860 1843.522 770.487 838.293 426.792 153.360 467.405 192.286 740.679 218.435 301.469 247.993 549.624 1286.969 
1547778043 2019-01-18T02:20+00:00 3079 539 398 282 675 1567 1856 2113 1276 477 847 218 761 224 330 261 691 1839     3626.355 560.539 367.583 250.555 625.787 1847.058 770.902 839.087 427.462 153.682 467.405 192.286 741.654 218.435 301.469 247.993 549.624 1286.969 
1547778948 2019-01-18T02:35+00:00 3084 541 398 282 677 1569 1858 2117 1280 478 848 218 760 224 330 261 691 1838     3632.244 562.619 367.583 250.555 627.641 1849.416 771.733 840.675 428.802 154.004 467.957 192.286 740.679 218.435 301.469 247.993 549.624 1286.269 
1547779854 2019-01-18T02:50+00:00 3091 544 398 282 678 1571 1861 2120 1283 479 848 218 760 224 330 261 691 1839     3640.488 565.739 367.583 250.555 628.568 1851.773 772.979 841.867 429.807 154.326 467.957 192.286 740.679 218.435 301.469 247.993 549.624 1286.969 
1547780759 2019-01-18T03:05+00:00 3100 545 398 282 685 1582 1865 2126 1288 480 849 217 759 224 331 261 693 1844     3651.088 566.779 367.583 250.555 635.058 1864.739 774.641 844.249 431.482 154.648 468.509 191.404 739.705 218.435 302.382 247.993 551.215 1290.468 
1547781665 2019-01-18T03:21+00:00 3109 547 398 283 690 1591 1869 2130 1292 481 849 216 759 223 331 261 694 1847     3661.688 568.859 367.583 251.443 639.693 1875.348 776.302 845.838 432.822 154.970 468.509 190.522 739.705 217.460 302.382 247.993 552.010 1292.567 
1547782570 2019-01-18T03:36+00:00 3118 550 399 283 695 1598 1873 2137 1297 482 849 216 758 223 331 261 695 1849     3672.288 571.979 368.507 251.443 644.328 1883.599 777.964 848.617 434.497 155.293 468.509 190.522 738.730 217.460 302.382 247.993 552.806 1293.967 
1547783476 2019-01-18T03:51+00:00 3123 550 399 283 698 1603 1876 2139 1300 483 850 215 757 223 331 261 694 1849     3678.177 571.979 368.507 251.443 647.110 1889.492 779.210 849.412 435.502 155.615 469.060 189.640 737.756 217.460 302.382 247.993 552.010 1293.967 
1547784381 2019-01-18T04:06+00:00 3128 552 399 283 702 1609 1878 2143 1303 483 850 215 756 222 330 261 694 1848     3684.066 574.058 368.507 251.443 650.818 1896.565 780.040 851.000 436.507 155.615 469.060 189.640 736.781 216.485 301.469 247.993 552.010 1293.267 
1547785287 2019-01-18T04:21+00:00 3133 552 399 283 705 1614 1879 2145 1306 484 850 214 754 222 330 261 693 1847     3689.955 574.058 368.507 251.443 653.599 1902.458 780.456 851.794 437.512 155.937 469.060 188.758 734.832 216.485 301.469 247.993 551.215 1292.567 
1547786192 2019-01-18T04:36+00:00 3137 554 399 283 708 1619 1882 2148 1309 485 850 214 753 222 330 261 693 1847     3694.666 576.138 368.507 251.443 656.381 1908.352 781.702 852.986 438.517 156.259 469.060 188.758 733.857 216.485 301.469 247.993 551.215 1292.567 
1547787098 2019-01-18T04:51+00:00 3144 555 399 283 711 1623 1885 2152 1311 486 850 213 752 222 330 261 693 1848     3702.910 577.178 368.507 251.443 659.162 1913.067 782.948 854.574 439.187 156.581 469.060 187.876 732.883 216.485 301.469 247.993 551.215 1293.267 
1547788003 2019-01-18T05:06+00:00 3149 556 399 284 713 1627 1888 2155 1314 487 850 213 751 221 330 261 693 1848     3708.799 578.218 368.507 252.332 661.016 1917.782 784.194 855.765 440.192 156.904 469.060 187.876 731.908 215.510 301.469 247.993 551.215 1293.267 
1547788908 2019-01-18T05:21+00:00 3152 556 399 284 716 1630 1889 2157 1316 487 850 213 750 221 329 260 693 1848     3712.332 578.218 368.507 252.332 663.797 1921.318 784.609 856.560 440.862 156.904 469.060 187.876 730.934 215.510 300.555 247.042 551.215 1293.267 
1547789814 2019-01-18T05:36+00:00 3155 557 399 284 718 1633 1890 2159 1317 487 850 212 750 221 329 260 692 1846     3715.865 579.258 368.507 252.332 665.652 1924.854 785.025 857.354 441.197 156.904 469.060 186.994 730.934 215.510 300.555 247.042 550.419 1291.868 
1547790719 2019-01-18T05:51+00:00 3158 559 399 284 719 1635 1892 2161 1320 488 850 212 749 221 329 260 692 1846     3719.399 581.338 368.507 252.332 666.579 1927.211 785.855 858.148 442.202 157.226 469.060 186.994 729.959 215.510 300.555 247.042 550.419 1291.868 
1547791625 2019-01-18T06:07+00:00 3163 560 399 284 721 1638 1894 2164 1323 489 850 212 749 221 329 260 692 1847     3725.288 582.378 368.507 252.332 668.433 1930.748 786.686 859.339 443.207 157.548 469.060 186.994 729.959 215.510 300.555 247.042 550.419 1292.567 
1547792530 2019-01-18T06:22+00:00 3166 561 399 284 723 1641 1895 2166 1325 489 850 212 748 220 329 260 692 1847     3728.821 583.418 368.507 252.332 670.287 1934.284 787.101 860.133 443.877 157.548 469.060 186.994 728.984 214.535 300.555 247.042 550.419 1292.567 
1547793436 2019-01-18T06:37+00:00 3170 562 399 284 725 1643 1897 2167 1326 490 850 212 748 220 329 260 692 1847     3733.532 584.458 368.507 252.332 672.141 1936.641 787.932 860.531 444.212 157.870 469.060 186.994 728.984 214.535 300.555 247.042 550.419 1292.567 
1547794341 2019-01-18T06:52+00:00 3172 563 399 284 726 1645 1897 2169 1327 490 850 212 747 220 329 260 691 1847     3735.888 585.498 368.507 252.332 673.068 1938.999 787.932 861.325 444.547 157.870 469.060 186.994 728.010 214.535 300.555 247.042 549.624 1292.567 
1547795247 2019-01-18T07:07+00:00 3174 563 399 284 727 1646 1898 2169 1329 490 850 211 747 220 329 260 691 1846     3738.243 585.498 368.507 252.332 673.995 1940.177 788.347 861.325 445.217 157.870 469.060 186.112 728.010 214.535 300.555 247.042 549.624 1291.868 
1547796152 2019-01-18T07:22+00:00 3178 564 399 284 728 1647 1900 2172 1330 491 849 211 747 220 329 260 691 1847     3742.954 586.538 368.507 252.332 674.922 1941.356 789.178 862.516 445.552 158.192 468.509 186.112 728.010 214.535 300.555 247.042 549.624 1292.567 
1547797058 2019-01-18T07:37+00:00 3181 565 399 284 729 1648 1901 2173 1332 491 849 211 746 220 328 260 691 1846     3746.488 587.578 368.507 252.332 675.850 1942.535 789.593 862.913 446.222 158.192 468.509 186.112 727.035 214.535 299.641 247.042 549.624 1291.868 
1547797963 2019-01-18T07:52+00:00 3183 565 399 284 730 1650 1901 2174 1333 492 849 211 746 220 328 260 691 1846     3748.843 587.578 368.507 252.332 676.777 1944.892 789.593 863.310 446.557 158.514 468.509 186.112 727.035 214.535 299.641 247.042 549.624 1291.868 
1547798869 2019-01-18T08:07+00:00 3185 567 399 284 731 1652 1902 2175 1334 492 849 211 746 220 328 260 691 1846     3751.199 589.658 368.507 252.332 677.704 1947.250 790.009 863.707 446.892 158.514 468.509 186.112 727.035 214.535 299.641 247.042 549.624 1291.868 
1547799774 2019-01-18T08:22+00:00 3187 567 399 284 732 1654 1902 2176 1335 492 850 211 745 220 328 260 691 1846     3753.554 589.658 368.507 252.332 678.631 1949.607 790.009 864.104 447.227 158.514 469.060 186.112 726.061 214.535 299.641 247.042 549.624 1291.868 
1547800679 2019-01-18T08:37+00:00 3189 567 399 284 732 1654 1903 2177 1336 493 849 211 745 220 328 260 690 1845     3755.910 589.658 368.507 252.332 678.631 1949.607 790.424 864.502 447.562 158.837 468.509 186.112 726.061 214.535 299.641 247.042 548.829 1291.168 
1547801585 2019-01-18T08:53+00:00 3191 568 399 284 733 1654 1903 2178 1338 493 849 210 745 220 328 260 691 1845     3758.265 590.698 368.507 252.332 679.558 1949.607 790.424 864.899 448.232 158.837 468.509 185.230 726.061 214.535 299.641 247.042 549.624 1291.168 
1547802490 2019-01-18T09:08+00:00 3194 568 399 284 734 1656 1904 2179 1338 493 849 210 745 220 328 260 690 1846     3761.799 590.698 368.507 252.332 680.485 1951.965 790.840 865.296 448.232 158.837 468.509 185.230 726.061 214.535 299.641 247.042 548.829 1291.868 
1547803396 2019-01-18T09:23+00:00 3198 569 399 284 734 1657 1906 2181 1340 494 849 210 745 220 328 260 691 1847     3766.510 591.738 368.507 252.332 680.485 1953.143 791.670 866.090 448.902 159.159 468.509 185.230 726.061 214.535 299.641 247.042 549.624 1292.567 
1547804301 2019-01-18T09:38+00:00 3200 571 399 284 736 1658 1906 2182 1341 494 850 210 745 220 328 260 691 1846     3768.865 593.818 368.507 252.332 682.339 1954.322 791.670 866.487 449.237 159.159 469.060 185.230 726.061 214.535 299.641 247.042 549.624 1291.868 
1547805207 2019-01-18T09:53+00:00 3201 572 399 284 736 1660 1906 2182 1343 494 850 210 745 220 328 260 691 1846     3770.043 594.858 368.507 252.332 682.339 1956.680 791.670 866.487 449.907 159.159 469.060 185.230 726.061 214.535 299.641 247.042 549.624 1291.868 
1547806112 2019-01-18T10:08+00:00 3203 571 399 284 737 1660 1907 2183 1344 495 850 210 745 220 328 260 691 1846     3772.398 593.818 368.507 252.332 683.266 1956.680 792.086 866.884 450.242 159.481 469.060 185.230 726.061 214.535 299.641 247.042 549.624 1291.868 
1547807018 2019-01-18T10:23+00:00 3206 573 399 284 737 1660 1908 2185 1345 495 849 210 745 220 328 261 691 1847     3775.932 595.898 368.507 252.332 683.266 1956.680 792.501 867.678 450.577 159.481 468.509 185.230 726.061 214.535 299.641 247.993 549.624 1292.567 
1547807923 2019-01-18T10:38+00:00 3206 574 399 284 736 1659 1907 2184 1345 495 849 210 745 220 328 261 691 1845     3775.932 596.938 368.507 252.332 682.339 1955.501 792.086 867.281 450.577 159.481 468.509 185.230 726.061 214.535 299.641 247.993 549.624 1291.168 
1547808829 2019-01-18T10:53+00:00 3206 574 399 284 735 1657 1906 2183 1345 495 849 210 745 220 328 260 690 1844     3775.932 596.938 368.507 252.332 681.412 1953.143 791.670 866.884 450.577 159.481 468.509 185.230 726.061 214.535 299.641 247.042 548.829 1290.468 
1547809734 2019-01-18T11:08+00:00 3208 575 399 284 734 1656 1907 2184 1346 496 849 211 745 220 328 261 690 1844     3778.287 597.978 368.507 252.332 680.485 1951.965 792.086 867.281 450.912 159.803 468.509 186.112 726.061 214.535 299.641 247.993 548.829 1290.468 
1547810639 2019-01-18T11:23+00:00 3208 575 399 284 734 1655 1907 2184 1347 496 849 211 745 220 328 261 690 1843     3778.287 597.978 368.507 252.332 680.485 1950.786 792.086 867.281 451.247 159.803 468.509 186.112 726.061 214.535 299.641 247.993 548.829 1289.768 
1547811545 2019-01-18T11:39+00:00 3209 576 399 284 734 1655 1907 2185 1348 496 849 210 746 220 328 261 690 1843     3779.465 599.018 368.507 252.332 680.485 1950.786 792.086 867.678 451.582 159.803 468.509 185.230 727.035 214.535 299.641 247.993 548.829 1289.768 
1547812450 2019-01-18T11:54+00:00 3208 576 399 284 733 1654 1905 2183 1347 496 848 211 746 220 328 260 690 1841     3778.287 599.018 368.507 252.332 679.558 1949.607 791.255 866.884 451.247 159.803 467.957 186.112 727.035 214.535 299.641 247.042 548.829 1288.369 
1547813355 2019-01-18T12:09+00:00 3210 576 399 284 732 1653 1906 2184 1348 497 848 211 747 220 328 261 690 1842     3780.643 599.018 368.507 252.332 678.631 1948.428 791.670 867.281 451.582 160.125 467.957 186.112 728.010 214.535 299.641 247.993 548.829 1289.068 
1547814261 2019-01-18T12:24+00:00 3212 578 399 284 733 1654 1906 2185 1349 497 849 211 747 220 328 261 690 1842     3782.999 601.097 368.507 252.332 679.558 1949.607 791.670 867.678 451.917 160.125 468.509 186.112 728.010 214.535 299.641 247.993 548.829 1289.068 
1547815166 2019-01-18T12:39+00:00 3215 579 399 284 733 1653 1907 2186 1350 497 849 211 747 220 328 261 690 1843     3786.532 602.137 368.507 252.332 679.558 1948.428 792.086 868.076 452.252 160.125 468.509 186.112 728.010 214.535 299.641 247.993 548.829 1289.768 
1547816072 2019-01-18T12:54+00:00 3216 579 399 284 733 1652 1907 2186 1351 497 848 211 748 220 329 261 690 1843     3787.709 602.137 368.507 252.332 679.558 1947.250 792.086 868.076 452.587 160.125 467.957 186.112 728.984 214.535 300.555 247.993 548.829 1289.768 
1547816977 2019-01-18T13:09+00:00 3217 579 399 284 733 1653 1906 2186 1351 497 848 211 747 220 328 261 690 1843     3788.887 602.137 368.507 252.332 679.558 1948.428 791.670 868.076 452.587 160.125 467.957 186.112 728.010 214.535 299.641 247.993 548.829 1289.768 
1547817883 2019-01-18T13:24+00:00 3219 581 399 284 733 1654 1906 2186 1352 498 849 211 748 221 329 261 691 1843     3791.243 604.217 368.507 252.332 679.558 1949.607 791.670 868.076 452.922 160.448 468.509 186.112 728.984 215.510 300.555 247.993 549.624 1289.768 
1547818788 2019-01-18T13:39+00:00 3219 581 399 284 732 1653 1905 2186 1352 498 849 211 749 221 329 261 690 1842     3791.243 604.217 368.507 252.332 678.631 1948.428 791.255 868.076 452.922 160.448 468.509 186.112 729.959 215.510 300.555 247.993 548.829 1289.068 
1547819693 2019-01-18T13:54+00:00 3221 582 399 284 732 1652 1906 2186 1353 498 849 211 749 221 329 261 690 1842     3793.598 605.257 368.507 252.332 678.631 1947.250 791.670 868.076 453.257 160.448 468.509 186.112 729.959 215.510 300.555 247.993 548.829 1289.068 
1547820599 2019-01-18T14:09+00:00 3222 582 399 284 731 1650 1906 2187 1354 499 848 211 749 221 329 261 690 1842     3794.776 605.257 368.507 252.332 677.704 1944.892 791.670 868.473 453.592 160.770 467.957 186.112 729.959 215.510 300.555 247.993 548.829 1289.068 
1547821504 2019-01-18T14:25+00:00 3221 582 399 284 730 1648 1905 2186 1354 499 849 211 748 221 329 261 690 1839     3793.598 605.257 368.507 252.332 676.777 1942.535 791.255 868.076 453.592 160.770 468.509 186.112 728.984 215.510 300.555 247.993 548.829 1286.969 
1547822410 2019-01-18T14:40+00:00 3211 583 399 284 718 1631 1898 2179 1350 499 849 213 753 222 329 261 688 1834     3781.821 606.297 368.507 252.332 665.652 1922.497 788.347 865.296 452.252 160.770 468.509 187.876 733.857 216.485 300.555 247.993 547.238 1283.470 
1547823315 2019-01-18T14:55+00:00 3221 585 398 283 726 1642 1903 2185 1355 499 849 212 752 222 330 261 691 1842     3793.598 608.377 367.583 251.443 673.068 1935.463 790.424 867.678 453.927 160.770 468.509 186.994 732.883 216.485 301.469 247.993 549.624 1289.068 
1547824221 2019-01-18T15:10+00:00 3227 586 398 284 729 1647 1905 2188 1356 500 849 211 752 222 330 262 692 1845     3800.665 609.417 367.583 252.332 675.850 1941.356 791.255 868.870 454.262 161.092 468.509 186.112 732.883 216.485 301.469 248.943 550.419 1291.168 
1547825126 2019-01-18T15:25+00:00 3231 586 398 284 731 1649 1906 2189 1357 500 848 211 752 222 330 262 692 1845     3805.376 609.417 367.583 252.332 677.704 1943.714 791.670 869.267 454.597 161.092 467.957 186.112 732.883 216.485 301.469 248.943 550.419 1291.168 
1547826032 2019-01-18T15:40+00:00 3232 587 399 284 733 1652 1906 2189 1358 500 849 211 751 221 330 261 692 1845     3806.554 610.457 368.507 252.332 679.558 1947.250 791.670 869.267 454.932 161.092 468.509 186.112 731.908 215.510 301.469 247.993 550.419 1291.168 
1547826937 2019-01-18T15:55+00:00 3235 588 399 284 734 1654 1907 2190 1359 500 849 211 751 221 329 261 692 1845     3810.087 611.497 368.507 252.332 680.485 1949.607 792.086 869.664 455.267 161.092 468.509 186.112 731.908 215.510 300.555 247.993 550.419 1291.168 
1547827842 2019-01-18T16:10+00:00 3238 588 399 284 735 1656 1908 2192 1361 501 849 211 751 221 329 262 692 1845     3813.620 611.497 368.507 252.332 681.412 1951.965 792.501 870.458 455.937 161.414 468.509 186.112 731.908 215.510 300.555 248.943 550.419 1291.168 
1547828748 2019-01-18T16:25+00:00 3240 590 399 284 736 1657 1908 2192 1362 501 849 211 751 221 329 261 692 1845     3815.976 613.577 368.507 252.332 682.339 1953.143 792.501 870.458 456.272 161.414 468.509 186.112 731.908 215.510 300.555 247.993 550.419 1291.168 
1547829653 2019-01-18T16:40+00:00 3244 590 399 284 737 1659 1909 2194 1363 502 849 211 751 221 330 262 692 1845     3820.687 613.577 368.507 252.332 683.266 1955.501 792.916 871.252 456.607 161.736 468.509 186.112 731.908 215.510 301.469 248.943 550.419 1291.168 
1547830559 2019-01-18T16:55+00:00 3245 590 399 284 738 1660 1909 2194 1364 502 849 211 751 221 329 262 692 1845     3821.865 613.577 368.507 252.332 684.193 1956.680 792.916 871.252 456.942 161.736 468.509 186.112 731.908 215.510 300.555 248.943 550.419 1291.168 
1547831464 2019-01-18T17:11+00:00 3247 591 399 284 738 1662 1910 2194 1364 502 849 211 751 221 329 262 692 1844     3824.220 614.617 368.507 252.332 684.193 1959.037 793.332 871.252 456.942 161.736 468.509 186.112 731.908 215.510 300.555 248.943 550.419 1290.468 
1547832370 2019-01-18T17:26+00:00 3251 593 399 284 739 1662 1911 2196 1366 502 849 210 750 221 329 262 692 1845     3828.931 616.697 368.507 252.332 685.121 1959.037 793.747 872.047 457.612 161.736 468.509 185.230 730.934 215.510 300.555 248.943 550.419 1291.168 
1547833275 2019-01-18T17:41+00:00 3254 593 399 284 740 1664 1912 2198 1367 503 850 210 750 221 329 262 692 1845     3832.465 616.697 368.507 252.332 686.048 1961.394 794.162 872.841 457.947 162.059 469.060 185.230 730.934 215.510 300.555 248.943 550.419 1291.168 
1547834181 2019-01-18T17:56+00:00 3254 593 399 284 740 1664 1911 2197 1368 503 849 210 751 221 329 262 692 1845     3832.465 616.697 368.507 252.332 686.048 1961.394 793.747 872.444 458.282 162.059 468.509 185.230 731.908 215.510 300.555 248.943 550.419 1291.168 
1547835086 2019-01-18T18:11+00:00 3256 594 399 284 740 1664 1912 2198 1369 503 849 210 751 221 329 262 692 1845     3834.820 617.737 368.507 252.332 686.048 1961.394 794.162 872.841 458.617 162.059 468.509 185.230 731.908 215.510 300.555 248.943 550.419 1291.168 
1547835991 2019-01-18T18:26+00:00 3258 596 399 284 741 1665 1912 2199 1370 503 849 210 751 221 330 262 692 1845     3837.176 619.817 368.507 252.332 686.975 1962.573 794.162 873.238 458.952 162.059 468.509 185.230 731.908 215.510 301.469 248.943 550.419 1291.168 
1547836897 2019-01-18T18:41+00:00 3260 596 399 284 741 1665 1913 2200 1371 504 849 210 751 221 330 262 692 1845     3839.531 619.817 368.507 252.332 686.975 1962.573 794.578 873.635 459.287 162.381 468.509 185.230 731.908 215.510 301.469 248.943 550.419 1291.168 
1547837802 2019-01-18T18:56+00:00 3262 596 399 284 742 1665 1913 2200 1372 504 849 210 751 221 330 262 692 1845     3841.887 619.817 368.507 252.332 687.902 1962.573 794.578 873.635 459.622 162.381 468.509 185.230 731.908 215.510 301.469 248.943 550.419 1291.168 
1547838708 2019-01-18T19:11+00:00 3263 598 399 284 742 1667 1913 2200 1372 504 849 210 751 221 330 262 692 1845     3843.065 621.897 368.507 252.332 687.902 1964.931 794.578 873.635 459.622 162.381 468.509 185.230 731.908 215.510 301.469 248.943 550.419 1291.168 
1547839613 2019-01-18T19:26+00:00 3265 598 399 284 743 1668 1913 2201 1373 505 849 210 751 221 330 262 692 1845     3845.420 621.897 368.507 252.332 688.829 1966.109 794.578 874.032 459.957 162.703 468.509 185.230 731.908 215.510 301.469 248.943 550.419 1291.168 
1547840519 2019-01-18T19:41+00:00 3269 599 399 285 742 1666 1914 2203 1374 505 849 210 751 222 330 262 692 1845     3850.131 622.937 368.507 253.220 687.902 1963.752 794.993 874.826 460.292 162.703 468.509 185.230 731.908 216.485 301.469 248.943 550.419 1291.168 
1547841424 2019-01-18T19:57+00:00 3268 599 399 284 740 1664 1913 2201 1374 505 849 210 752 222 330 262 691 1843     3848.954 622.937 368.507 252.332 686.048 1961.394 794.578 874.032 460.292 162.703 468.509 185.230 732.883 216.485 301.469 248.943 549.624 1289.768 
1547842330 2019-01-18T20:12+00:00 3267 598 399 284 739 1661 1912 2200 1374 505 849 211 753 222 329 262 691 1842     3847.776 621.897 368.507 252.332 685.121 1957.858 794.162 873.635 460.292 162.703 468.509 186.112 733.857 216.485 300.555 248.943 549.624 1289.068 
1547843235 2019-01-18T20:27+00:00 3268 601 399 284 737 1659 1912 2201 1374 505 849 211 753 222 330 262 691 1841     3848.954 625.017 368.507 252.332 683.266 1955.501 794.162 874.032 460.292 162.703 468.509 186.112 733.857 216.485 301.469 248.943 549.624 1288.369 
1547844141 2019-01-18T20:42+00:00 3269 601 399 284 738 1659 1912 2202 1375 506 849 211 753 222 330 262 691 1842     3850.131 625.017 368.507 252.332 684.193 1955.501 794.162 874.429 460.627 163.025 468.509 186.112 733.857 216.485 301.469 248.943 549.624 1289.068 
1547845046 2019-01-18T20:57+00:00 3271 602 399 284 739 1661 1912 2202 1376 506 849 211 753 222 330 262 692 1842     3852.487 626.057 368.507 252.332 685.121 1957.858 794.162 874.429 460.962 163.025 468.509 186.112 733.857 216.485 301.469 248.943 550.419 1289.068 
1547845952 2019-01-18T21:12+00:00 3273 603 399 284 740 1662 1913 2203 1377 506 849 211 754 222 330 263 692 1843     3854.843 627.096 368.507 252.332 686.048 1959.037 794.578 874.826 461.297 163.025 468.509 186.112 734.832 216.485 301.469 249.893 550.419 1289.768 
1547846857 2019-01-18T21:27+00:00 3275 604 399 284 740 1663 1913 2204 1378 506 849 211 754 222 330 262 692 1844     3857.198 628.136 368.507 252.332 686.048 1960.216 794.578 875.224 461.632 163.025 468.509 186.112 734.832 216.485 301.469 248.943 550.419 1290.468 
1547847762 2019-01-18T21:42+00:00 3276 604 399 284 741 1664 1913 2203 1378 507 849 211 754 222 330 262 692 1843     3858.376 628.136 368.507 252.332 686.975 1961.394 794.578 874.826 461.632 163.347 468.509 186.112 734.832 216.485 301.469 248.943 550.419 1289.768 
1547848668 2019-01-18T21:57+00:00 3279 604 399 284 741 1664 1913 2204 1379 507 849 210 754 222 330 262 692 1844     3861.909 628.136 368.507 252.332 686.975 1961.394 794.578 875.224 461.967 163.347 468.509 185.230 734.832 216.485 301.469 248.943 550.419 1290.468 
1547849573 2019-01-18T22:12+00:00 3284 605 399 284 742 1665 1915 2206 1381 507 849 210 754 222 330 263 693 1846     3867.798 629.176 368.507 252.332 687.902 1962.573 795.408 876.018 462.637 163.347 468.509 185.230 734.832 216.485 301.469 249.893 551.215 1291.868 
